domain,url,brand_name,category,esp,source
tricksandtreats.ca,https://tricksandtreats.ca,Tricksandtreats,,,list
tronicsfixstore.com,https://tronicsfixstore.com,Tronicsfixstore,,,list
spikeball.com,https://spikeball.com,Spikeball,,klaviyo,list
truefoodsmarket.com,https://truefoodsmarket.com,Truefoodsmarket,,,list
triple8.com,https://triple8.com,Triple8,,klaviyo,list
truedelicious.com,https://truedelicious.com,Truedelicious,,klaviyo,list
trulygoodfood.co,https://trulygoodfood.co,Trulygoodfood,,,list
tweetmugz.com,https://tweetmugz.com,Tweetmugz,,,list
topcoat.store,https://topcoat.store,Topcoat,,klaviyo,list
ttcombat.com,https://ttcombat.com,Ttcombat,,,list
turkishmart.ca,https://turkishmart.ca,Turkishmart,,mailchimp,list
twistedallure.com,https://twistedallure.com,Twistedallure,,klaviyo,list
tvshop.com.au,https://tvshop.com.au,Tvshop,,klaviyo,list
twobrooksfarm.com,https://twobrooksfarm.com,Twobrooksfarm,,mailchimp,list
tyhnation.com,https://tyhnation.com,Tyhnation,,attentive,list
uchida.com,https://uchida.com,Uchida,,mailchimp,list
trendonshop.com,https://trendonshop.com,Trendonshop,,,list
twofeatherplugs.com,https://twofeatherplugs.com,Twofeatherplugs,,klaviyo,list
ujido.com,https://ujido.com,Ujido,,klaviyo,list
uglyducklingnails.com,https://uglyducklingnails.com,Uglyducklingnails,,klaviyo,list
ultimachine.com,https://ultimachine.com,Ultimachine,,,list
ultimatepaleoprotein.com,https://ultimatepaleoprotein.com,Ultimatepaleoprotein,,klaviyo,list
ultimatetattoosupply.com,https://ultimatetattoosupply.com,Ultimatetattoosupply,,klaviyo,list
uncledans.com,https://uncledans.com,Uncledans,,klaviyo,list
ultraoilforpets.com,https://ultraoilforpets.com,Ultraoilforpets,,mailchimp,list
uneedadoll.com,https://uneedadoll.com,Uneedadoll,,,list
uniquememall.com,https://uniquememall.com,Uniquememall,,privy,list
uniquertsleather.com,https://uniquertsleather.com,Uniquertsleather,,privy,list
unifiedgoods.com,https://unifiedgoods.com,Unifiedgoods,,,list
uglybabyshop.com,https://uglybabyshop.com,Uglybabyshop,,klaviyo,list
unlimitedpatchworks.com,https://unlimitedpatchworks.com,Unlimitedpatchworks,,,list
unitedsport.ca,https://unitedsport.ca,Unitedsport,,klaviyo,list
unrefinedbakery.com,https://unrefinedbakery.com,Unrefinedbakery,,,list
unknowncomicbooks.com,https://unknowncomicbooks.com,Unknowncomicbooks,,omnisend,list
uptoneaudio.com,https://uptoneaudio.com,Uptoneaudio,,,list
unitybrewingco.com,https://unitybrewingco.com,Unitybrewingco,,,list
upperhandholsters.com,https://upperhandholsters.com,Upperhandholsters,,,list
ultimatetvservice.com,https://ultimatetvservice.com,Ultimatetvservice,,,list
ultimatebarbersupplies.com,https://ultimatebarbersupplies.com,Ultimatebarbersupplies,,,list
underratedmelbourne.com,https://underratedmelbourne.com,Underratedmelbourne,,klaviyo,list
uptownteashop.com,https://uptownteashop.com,Uptownteashop,,,list
urbannatureculture.com,https://urbannatureculture.com,Urbannatureculture,,klaviyo,list
urgifts4allseasons.com,https://urgifts4allseasons.com,Urgifts4allseasons,,,list
ursack.com,https://ursack.com,Ursack,,omnisend,list
earlyrider.com,https://earlyrider.com,Earlyrider,,klaviyo,list
uspoloassn.com,https://uspoloassn.com,Uspoloassn,,attentive,list
topshelfcookies.com,https://topshelfcookies.com,Topshelfcookies,,,list
uscitrus.com,https://uscitrus.com,Uscitrus,,klaviyo,list
usefulcharts.com,https://usefulcharts.com,Usefulcharts,,,list
urbansophistication.boutique,https://urbansophistication.boutique,Urbansophistication,,klaviyo,list
utvwindshieldsandaccessories.com,https://utvwindshieldsandaccessories.com,Utvwindshieldsandaccessories,,klaviyo,list
uvlightsolutions.com,https://uvlightsolutions.com,Uvlightsolutions,,,list
usedworkclothing.com,https://usedworkclothing.com,Usedworkclothing,,privy,list
bremont.com,https://bremont.com,Bremont,,klaviyo,list
uwowocosplay.com,https://uwowocosplay.com,Uwowocosplay,,klaviyo,list
vacationhomeamenities.com,https://vacationhomeamenities.com,Vacationhomeamenities,,omnisend,list
vagabond-goods.com,https://vagabond-goods.com,Vagabond Goods,,privy,list
valleyfoodstorage.com,https://valleyfoodstorage.com,Valleyfoodstorage,,klaviyo,list
vanbase.ca,https://vanbase.ca,Vanbase,,mailchimp,list
vapordna.com,https://vapordna.com,Vapordna,,klaviyo,list
vapeshackuk.com,https://vapeshackuk.com,Vapeshackuk,,,list
vasseurskincare.com,https://vasseurskincare.com,Vasseurskincare,,,list
vectortoons.com,https://vectortoons.com,Vectortoons,,,list
vaultofmidnight.shop,https://vaultofmidnight.shop,Vaultofmidnight,,mailchimp,list
vegansupply.ca,https://vegansupply.ca,Vegansupply,,,list
veganyummbakehouse.com.au,https://veganyummbakehouse.com.au,Veganyummbakehouse,,,list
utwpods.com,https://utwpods.com,Utwpods,,klaviyo,list
velotique.com,https://velotique.com,Velotique,,,list
vermontsweettooth.com,https://vermontsweettooth.com,Vermontsweettooth,,,list
verrier-handcrafted.com,https://verrier-handcrafted.com,Verrier Handcrafted,,privy,list
victorallen.com,https://victorallen.com,Victorallen,,klaviyo,list
vickerytrading.org,https://vickerytrading.org,Vickerytrading,,,list
vgoglove.com,https://vgoglove.com,Vgoglove,,,list
victorygirl.com,https://victorygirl.com,Victorygirl,,,list
videoguys.com,https://videoguys.com,Videoguys,,klaviyo,list
vintagehavana.com,https://vintagehavana.com,Vintagehavana,,klaviyo,list
vinyldoc.com,https://vinyldoc.com,Vinyldoc,,,list
viknsports.com,https://viknsports.com,Viknsports,,privy,list
vinylcraftcloset.com,https://vinylcraftcloset.com,Vinylcraftcloset,,,list
vivalabonita.com,https://vivalabonita.com,Vivalabonita,,,list
vitaloxide.com,https://vitaloxide.com,Vitaloxide,,mailchimp,list
voltheat.com,https://voltheat.com,Voltheat,,,list
veloforte.cc,https://veloforte.cc,Veloforte,,klaviyo,list
waddaplayagolf.com,https://waddaplayagolf.com,Waddaplayagolf,,mailchimp,list
mindfulcollective.co,https://mindfulcollective.co,Mindfulcollective,,klaviyo,list
walkerevansracing.com,https://walkerevansracing.com,Walkerevansracing,,,list
waltonandjohnson.com,https://waltonandjohnson.com,Waltonandjohnson,,,list
wanhao.store,https://wanhao.store,Wanhao,,mailchimp,list
wagewarapparel.com,https://wagewarapparel.com,Wagewarapparel,,,list
warfytr.com,https://warfytr.com,Warfytr,,,list
wargamesatlantic.com,https://wargamesatlantic.com,Wargamesatlantic,,,list
victoriasteas.com,https://victoriasteas.com,Victoriasteas,,mailchimp,list
waterborneskateboards.com,https://waterborneskateboards.com,Waterborneskateboards,,klaviyo,list
waterpur.com,https://waterpur.com,Waterpur,,,list
weaponsgradewaifus.com,https://weaponsgradewaifus.com,Weaponsgradewaifus,,,list
virtualfarmersmarket.ca,https://virtualfarmersmarket.ca,Virtualfarmersmarket,,klaviyo,list
warmlydecor.com,https://warmlydecor.com,Warmlydecor,,,list
waterlesscookware.com,https://waterlesscookware.com,Waterlesscookware,,klaviyo,list
wearbracha.com,https://wearbracha.com,Wearbracha,,klaviyo,list
webinopoly.com,https://webinopoly.com,Webinopoly,,,list
weatherwool.com,https://weatherwool.com,Weatherwool,,,list
wallflowerfloraldesign.com,https://wallflowerfloraldesign.com,Wallflowerfloraldesign,,,list
webondigitalproducts.com,https://webondigitalproducts.com,Webondigitalproducts,,,list
wellgetthefood.com,https://wellgetthefood.com,Wellgetthefood,,mailchimp,list
wendyaddisonstudio.com,https://wendyaddisonstudio.com,Wendyaddisonstudio,,mailchimp,list
welburngourdfarm.com,https://welburngourdfarm.com,Welburngourdfarm,,,list
wetshavingproducts.com,https://wetshavingproducts.com,Wetshavingproducts,,klaviyo,list
wholesaleunlimitedhi.com,https://wholesaleunlimitedhi.com,Wholesaleunlimitedhi,,,list
freerange.market,https://freerange.market,Freerange,,,list
whistlergroup.com,https://whistlergroup.com,Whistlergroup,,,list
wideimagesolutions.com,https://wideimagesolutions.com,Wideimagesolutions,,klaviyo,list
weaverfurniturestore.com,https://weaverfurniturestore.com,Weaverfurniturestore,,,list
wild-berry.com,https://wild-berry.com,Wild Berry,,attentive,list
wildflourtogo.com,https://wildflourtogo.com,Wildflourtogo,,,list
wildzora.com,https://wildzora.com,Wildzora,,klaviyo,list
wildgroves.com,https://wildgroves.com,Wildgroves,,mailchimp,list
wildwestliving.com,https://wildwestliving.com,Wildwestliving,,justuno,list
wintonandwaits.com,https://wintonandwaits.com,Wintonandwaits,,,list
wgw.com,https://wgw.com,Wgw,,mailchimp,list
williamglen.com,https://williamglen.com,Williamglen,,,list
wheelmerch.com,https://wheelmerch.com,Wheelmerch,,klaviyo,list
wildfloweroutdoor.com,https://wildfloweroutdoor.com,Wildfloweroutdoor,,mailchimp,list
wizardsproducts.com,https://wizardsproducts.com,Wizardsproducts,,omnisend,list
wolstore.org,https://wolstore.org,Wolstore,,,list
wolffindustries.com,https://wolffindustries.com,Wolffindustries,,,list
wonderfulscents.com,https://wonderfulscents.com,Wonderfulscents,,klaviyo,list
whiskeyriversoap.com,https://whiskeyriversoap.com,Whiskeyriversoap,,klaviyo,list
wemakewebsites.com,https://wemakewebsites.com,Wemakewebsites,,,list
womacknursery.com,https://womacknursery.com,Womacknursery,,,list
woodpatchs.com,https://woodpatchs.com,Woodpatchs,,,list
woodentablebaking.com,https://woodentablebaking.com,Woodentablebaking,,,list
worldtechtoys.com,https://worldtechtoys.com,Worldtechtoys,,,list
wisestorefront.com,https://wisestorefront.com,Wisestorefront,,,list
wsisports.com,https://wsisports.com,Wsisports,,klaviyo,list
wosports.com,https://wosports.com,Wosports,,,list
worldindustries.com,https://worldindustries.com,Worldindustries,,klaviyo,list
363green.com,https://363green.com,363green,,privy,list
11bravos.com,https://11bravos.com,11bravos,,klaviyo,list
3sprouts.com,https://3sprouts.com,3sprouts,,mailchimp,list
221btactical.com,https://221btactical.com,221btactical,,klaviyo,list
421store.com,https://421store.com,421store,,,list
420science.com,https://420science.com,420science,,klaviyo,list
5-ave.com,https://5-ave.com,5 Ave,,klaviyo,list
aardvarktees.com,https://aardvarktees.com,Aardvarktees,,,list
a-d-g.com.au,https://a-d-g.com.au,A D G,,mailchimp,list
3waterskayaks.com,https://3waterskayaks.com,3waterskayaks,,mailchimp,list
accubanker.com,https://accubanker.com,Accubanker,,,list
acerracing.com,https://acerracing.com,Acerracing,,,list
abirthdayplace.com,https://abirthdayplace.com,Abirthdayplace,,,list
actiontech.co.nz,https://actiontech.co.nz,Actiontech,,,list
adlbalance.com,https://adlbalance.com,Adlbalance,,,list
workingathlete.com,https://workingathlete.com,Workingathlete,,klaviyo,list
advancedtrichology.com,https://advancedtrichology.com,Advancedtrichology,,klaviyo,list
adventureoutfitters.ca,https://adventureoutfitters.ca,Adventureoutfitters,,,list
allerair.com,https://allerair.com,Allerair,,privy,list
almsports.com,https://almsports.com,Almsports,,,list
amazinglycat.com,https://amazinglycat.com,Amazinglycat,,,list
allsportsofficials.com,https://allsportsofficials.com,Allsportsofficials,,mailchimp,list
ahdorned.com,https://ahdorned.com,Ahdorned,,klaviyo,list
allprintheads.com,https://allprintheads.com,Allprintheads,,klaviyo,list
ajwallpaper.com,https://ajwallpaper.com,Ajwallpaper,,,list
alltopbargains.com,https://alltopbargains.com,Alltopbargains,,,list
561skateboarding.com,https://561skateboarding.com,561skateboarding,,,list
amishtoybox.com,https://amishtoybox.com,Amishtoybox,,klaviyo,list
americanostrichfarms.com,https://americanostrichfarms.com,Americanostrichfarms,,klaviyo,list
anthonyveer.com,https://anthonyveer.com,Anthonyveer,,klaviyo,list
amybradleydesigns.com,https://amybradleydesigns.com,Amybradleydesigns,,mailchimp,list
anamericancraftsman.com,https://anamericancraftsman.com,Anamericancraftsman,,,list
angelinasristorante.com,https://angelinasristorante.com,Angelinasristorante,,,list
alabamabiscuit.com,https://alabamabiscuit.com,Alabamabiscuit,,,list
anitaherbert.com,https://anitaherbert.com,Anitaherbert,,klaviyo,list
alehorn.com,https://alehorn.com,Alehorn,,omnisend,list
annarborrunningcompany.com,https://annarborrunningcompany.com,Annarborrunningcompany,,mailchimp,list
anglersheadquarters.com,https://anglersheadquarters.com,Anglersheadquarters,,klaviyo,list
anytimebackupcamera.com,https://anytimebackupcamera.com,Anytimebackupcamera,,,list
andoveraudio.com,https://andoveraudio.com,Andoveraudio,,klaviyo,list
apolloenergygum.com,https://apolloenergygum.com,Apolloenergygum,,mailchimp,list
apphemp.com,https://apphemp.com,Apphemp,,klaviyo,list
appalachianspring.com,https://appalachianspring.com,Appalachianspring,,,list
arborsci.com,https://arborsci.com,Arborsci,,klaviyo,list
arccosgolf.com,https://arccosgolf.com,Arccosgolf,,,list
aofar.com,https://aofar.com,Aofar,,,list
ardeliafarm.com,https://ardeliafarm.com,Ardeliafarm,,,list
arizonabag.com,https://arizonabag.com,Arizonabag,,,list
ardensgarden.com,https://ardensgarden.com,Ardensgarden,,klaviyo,list
alphabrush.com,https://alphabrush.com,Alphabrush,,,list
armadapantry.com,https://armadapantry.com,Armadapantry,,,list
armorsuit.com,https://armorsuit.com,Armorsuit,,,list
animee-cosplay.com,https://animee-cosplay.com,Animee Cosplay,,klaviyo,list
armitron.com,https://armitron.com,Armitron,,klaviyo,list
aromatique.com,https://aromatique.com,Aromatique,,klaviyo,list
artglitter.com,https://artglitter.com,Artglitter,,,list
artisticcraftsupply.com,https://artisticcraftsupply.com,Artisticcraftsupply,,,list
artifactpuzzles.com,https://artifactpuzzles.com,Artifactpuzzles,,,list
ashlandflyshop.com,https://ashlandflyshop.com,Ashlandflyshop,,,list
ashomie.com,https://ashomie.com,Ashomie,,,list
atgames.us,https://atgames.us,Atgames,,klaviyo,list
auntabbys.com,https://auntabbys.com,Auntabbys,,mailchimp,list
azurabay.com,https://azurabay.com,Azurabay,,klaviyo,list
athalonz.com,https://athalonz.com,Athalonz,,klaviyo,list
baebody.com,https://baebody.com,Baebody,,klaviyo,list
autocrossdigits.com,https://autocrossdigits.com,Autocrossdigits,,,list
aviatorwebsite.com,https://aviatorwebsite.com,Aviatorwebsite,,mailchimp,list
avivadallas.com,https://avivadallas.com,Avivadallas,,attentive,list
avocadotoastca.com,https://avocadotoastca.com,Avocadotoastca,,klaviyo,list
backupbatterypower.com,https://backupbatterypower.com,Backupbatterypower,,,list
baseperformance.com,https://baseperformance.com,Baseperformance,,klaviyo,list
backtoboating.com,https://backtoboating.com,Backtoboating,,omnisend,list
bagandtote.com,https://bagandtote.com,Bagandtote,,privy,list
beijobaby.com,https://beijobaby.com,Beijobaby,,,list
badgersbakery.com,https://badgersbakery.com,Badgersbakery,,mailchimp,list
baublestockings.com,https://baublestockings.com,Baublestockings,,,list
balticessentials.com,https://balticessentials.com,Balticessentials,,klaviyo,list
bannershallmark.com,https://bannershallmark.com,Bannershallmark,,klaviyo,list
bakedbyneelu.com,https://bakedbyneelu.com,Bakedbyneelu,,mailchimp,list
balgove.com,https://balgove.com,Balgove,,,list
bananas.com,https://bananas.com,Bananas,,,list
bigdspeedshop.com,https://bigdspeedshop.com,Bigdspeedshop,,mailchimp,list
bebellacompany.com,https://bebellacompany.com,Bebellacompany,,,list
bemodestboutique.com,https://bemodestboutique.com,Bemodestboutique,,,list
beaumontorganic.com,https://beaumontorganic.com,Beaumontorganic,,klaviyo,list
beltoutlet.com,https://beltoutlet.com,Beltoutlet,,klaviyo,list
bernardowinery.com,https://bernardowinery.com,Bernardowinery,,,list
bbqstoremalta.com,https://bbqstoremalta.com,Bbqstoremalta,,,list
bernhardtwatch.com,https://bernhardtwatch.com,Bernhardtwatch,,klaviyo,list
biqu.equipment,https://biqu.equipment,Biqu,,omnisend,list
bestbeaniesboutique.com,https://bestbeaniesboutique.com,Bestbeaniesboutique,,,list
berresbrothers.com,https://berresbrothers.com,Berresbrothers,,drip,list
bergoni.co.uk,https://bergoni.co.uk,Bergoni,,,list
blackhalloutfitters.com,https://blackhalloutfitters.com,Blackhalloutfitters,,klaviyo,list
bestswimwear.com,https://bestswimwear.com,Bestswimwear,,klaviyo,list
blackcraftcult.com,https://blackcraftcult.com,Blackcraftcult,,klaviyo,list
blackopstoys.com,https://blackopstoys.com,Blackopstoys,,klaviyo,list
blackdiamondpigments.com,https://blackdiamondpigments.com,Blackdiamondpigments,,,list
blakestar.com,https://blakestar.com,Blakestar,,,list
blackopsusa.com,https://blackopsusa.com,Blackopsusa,,klaviyo,list
bazzsmarthome.com,https://bazzsmarthome.com,Bazzsmarthome,,,list
blowyourwhistles.com,https://blowyourwhistles.com,Blowyourwhistles,,,list
blenditup.com,https://blenditup.com,Blenditup,,,list
blueagejeans.com,https://blueagejeans.com,Blueagejeans,,,list
bomonster.com,https://bomonster.com,Bomonster,,,list
boqjah.com,https://boqjah.com,Boqjah,,,list
born-fly.com,https://born-fly.com,Born Fly,,,list
bluewillowtea.com,https://bluewillowtea.com,Bluewillowtea,,klaviyo,list
bmxguru.com,https://bmxguru.com,Bmxguru,,,list
bohofabrics.com,https://bohofabrics.com,Bohofabrics,,klaviyo,list
borninscotland.online,https://borninscotland.online,Borninscotland,,klaviyo,list
blackbirdgoods.co.nz,https://blackbirdgoods.co.nz,Blackbirdgoods,,mailchimp,list
bnctools.com,https://bnctools.com,Bnctools,,mailchimp,list
boardroomstore.com,https://boardroomstore.com,Boardroomstore,,,list
boldbeanies.com,https://boldbeanies.com,Boldbeanies,,,list
brightlytwistedtiedye.com,https://brightlytwistedtiedye.com,Brightlytwistedtiedye,,klaviyo,list
boobie-brands.com,https://boobie-brands.com,Boobie Brands,,klaviyo,list
brooklynindustries.com,https://brooklynindustries.com,Brooklynindustries,,klaviyo,list
bourbonroyalty.com,https://bourbonroyalty.com,Bourbonroyalty,,klaviyo,list
bradleybaseballgloves.com,https://bradleybaseballgloves.com,Bradleybaseballgloves,,mailchimp,list
bradstreetglass.com,https://bradstreetglass.com,Bradstreetglass,,,list
butterflybakeryne.com,https://butterflybakeryne.com,Butterflybakeryne,,klaviyo,list
brakefreetech.com,https://brakefreetech.com,Brakefreetech,,klaviyo,list
breobox.com,https://breobox.com,Breobox,,klaviyo,list
brewswag.com,https://brewswag.com,Brewswag,,,list
